Metadata_Plate	Metadata_Site	Metadata_Well	Metadata_genotype	Metadata_number_of_singlecells	UMAP0	UMAP1
Plate_3_prime	16	E3	WT	156	2.647981	-3.476904
Plate_3	6	C11	Null	281	0.70830077	-2.525016
Plate_5	10	F11	Null	135	2.8077502	-1.4740198
Plate_3	11	G3	WT	187	1.6068678	2.281824
Plate_3_prime	20	F3	WT	174	1.7885103	2.8679316
Plate_3	24	C4	WT	666	4.593415	0.8079352
Plate_5	16	G10	Null	129	-1.9089241	0.32004675
Plate_3_prime	15	B4	WT	219	3.1716821	0.23170513
Plate_5	19	D10	Null	157	2.9044702	-0.9539048
Plate_3_prime	23	E12	Null	328	1.5772575	2.0414288
Plate_5	21	F10	Null	152	0.64664334	-3.1505947
Plate_5	19	G3	WT	121	1.106288	-3.6567638
Plate_3_prime	20	F11	Null	100	-1.2394041	-1.5314857
Plate_3	9	E3	WT	168	1.3042841	1.6968585
Plate_3	7	C11	Null	281	-0.77469385	0.095212154
Plate_3_prime	15	D12	Null	193	2.3288317	2.2106693
Plate_3	3	C4	WT	666	4.630254	0.8513474
Plate_5	3	G1	WT	72	1.9883193	1.8805059
Plate_3_prime	15	C3	WT	138	0.83032507	2.5884337
Plate_3	15	B4	WT	559	4.0557117	-0.6680076
Plate_5	3	C10	Null	125	3.0070884	-1.1286014
Plate_5	4	G1	WT	72	0.5569712	2.1678696
Plate_5	12	D9	Null	135	1.8427835	-0.18906917
Plate_3	14	B4	WT	559	0.37785625	-0.068717904
Plate_3	8	F12	Null	647	3.684209	-2.082447
Plate_3_prime	24	G11	Null	142	0.14918382	1.0124387
Plate_3	6	D12	Null	623	-0.9534535	0.84842944
Plate_3	14	E11	Null	331	0.5873631	-0.7852331
Plate_3	15	F12	Null	647	0.13617155	-1.4691153
Plate_3	18	D12	Null	623	1.6805142	-1.8071843
Plate_5	2	E11	Null	185	1.5970734	-3.4597347
Plate_5	13	B11	Null	148	2.750939	-0.85751504
Plate_3	11	F12	Null	647	5.193231	1.1761025
Plate_3_prime	4	B4	WT	219	3.2601504	-0.0660408
Plate_3	22	B1	WT	45	-0.7546783	-1.009578
Plate_3	10	C11	Null	281	-1.1959481	-1.4955807
Plate_3	12	D11	Null	216	2.0585833	0.64631945
Plate_5	17	B2	WT	97	2.725025	-3.1119363
Plate_3	18	B3	WT	297	1.3908728	1.3618455
Plate_3_prime	11	E10	Null	74	2.7011447	-1.5896544
Plate_3	21	G10	Null	117	1.697843	1.5065057
Plate_5	2	C4	WT	104	3.2818544	-2.9543054
Plate_3	22	D12	Null	623	1.1740724	-1.1795285
Plate_3	1	C4	WT	666	2.5105772	2.4759605
Plate_3	16	B4	WT	559	1.8642471	2.2175577
Plate_3	23	C4	WT	666	3.3189156	0.99718297
Plate_3	9	D2	WT	152	3.711326	-1.5085789
Plate_5	6	G9	Null	149	1.7395091	-1.9211749
Plate_3	6	D11	Null	216	2.11197	2.492979
Plate_3_prime	9	F4	WT	284	1.4538037	-1.6876185
Plate_3	1	C2	WT	175	0.47397253	0.12761573
Plate_3	6	C11	Null	281	0.86459017	-2.5531504
Plate_3	4	B3	WT	297	-1.308408	-1.4246162
Plate_3	19	D12	Null	623	-0.41231784	-1.2720776
Plate_3	15	G11	Null	250	3.5481374	-1.1607207
Plate_3_prime	25	F4	WT	284	4.3353467	-0.61145175
Plate_5	16	C10	Null	125	-1.864009	1.0419255
Plate_3	17	G10	Null	117	-0.7225957	1.0114402
Plate_3_prime	4	G11	Null	142	-2.182236	-1.8428041
Plate_5	16	E3	WT	122	1.9798882	-3.443732
Plate_3	15	B12	Null	531	4.5945196	-0.15576892
Plate_3_prime	24	B11	Null	53	2.054167	1.1479386
Plate_3	7	G3	WT	187	-1.5715706	0.38695788
Plate_3_prime	10	E4	WT	246	2.351397	-2.600385
Plate_3	25	D12	Null	623	3.5328147	0.87563145
Plate_5	6	D1	WT	91	1.2378472	2.7474816
Plate_3_prime	15	E4	WT	246	3.080611	-0.0020537793
Plate_3	25	C2	WT	175	2.4973547	-0.394383
Plate_3	11	E12	Null	607	0.42536953	-1.7764754
Plate_3_prime	15	E4	WT	246	4.650342	-0.31431377
Plate_3	14	E10	Null	118	3.5676906	-0.9822833
Plate_3	5	E10	Null	118	1.4899946	1.7948794
Plate_3	23	E3	WT	168	2.4031632	-2.47998
Plate_3	6	C4	WT	666	4.547876	1.2878081
Plate_5	11	E12	Null	115	2.0686119	1.195268
Plate_3	13	C4	WT	666	3.833353	-0.64447606
Plate_3	19	C1	WT	67	0.41573286	-2.4379072
Plate_5	6	E12	Null	115	2.8401818	-0.14801285
Plate_3_prime	24	B3	WT	77	-0.027561726	1.4435751
Plate_3	22	F12	Null	647	3.6895547	-1.0397503
Plate_3	10	D12	Null	623	2.4053586	1.0084966
Plate_3	3	B12	Null	531	-2.7911582	0.25633046
Plate_3	24	G12	Null	481	2.6388261	-0.544893
Plate_3	19	D4	WT	636	0.42144996	-0.97017646
Plate_3	11	C4	WT	666	3.6524844	-1.4024669
Plate_3	7	F9	Null	71	-1.1693505	0.19925638
Plate_3	22	B11	Null	279	-0.77940136	0.2634072
Plate_3	1	G12	Null	481	3.0236068	-0.43629098
Plate_3_prime	8	B4	WT	219	0.5987412	-1.2435526
Plate_5	15	D3	WT	128	2.333879	-2.4973092
Plate_3_prime	23	B12	Null	200	1.7761564	1.3945307
Plate_3	8	E10	Null	118	3.0827093	-0.4585392
Plate_5	1	B11	Null	148	-1.7429745	-1.1231433
Plate_3	16	F12	Null	647	3.9679966	-1.7779253
Plate_3	4	G12	Null	481	2.9742048	0.46502805
Plate_3	25	B11	Null	279	1.8474163	-2.5189548
Plate_5	1	F11	Null	135	1.458495	-0.74916714
Plate_3_prime	5	B2	WT	55	1.8126291	1.9280977
Plate_5	1	G10	Null	129	-0.96780723	1.6294085
Plate_3	5	D12	Null	623	3.4393713	-1.1703101
Plate_5	15	D4	WT	102	3.0994408	-2.741312
Plate_5	10	B2	WT	97	-0.60798407	1.3407396
Plate_5	20	B10	Null	155	1.4943492	2.315243
Plate_5	2	E11	Null	185	1.4287778	0.19847187
Plate_3_prime	15	F4	WT	284	1.9976935	-2.259051
Plate_3	8	B4	WT	559	0.05522499	-1.3704402
Plate_3	6	C4	WT	666	2.1364653	2.56196
Plate_5	9	E10	Null	132	1.2935183	-0.50236195
Plate_5	3	B12	Null	148	1.6510776	1.8388803
Plate_3	12	C11	Null	281	-0.8094016	0.16458902
Plate_3_prime	22	C4	WT	127	-0.045736223	1.8719823
Plate_3_prime	12	C10	Null	45	-0.18828666	1.7340876
Plate_5	19	E10	Null	132	1.5260206	-2.370272
Plate_3	9	D4	WT	636	-2.7635877	0.2896911
Plate_3	11	G12	Null	481	-0.8422486	0.86603063
Plate_3	4	B3	WT	297	2.8882987	1.1371056
Plate_3_prime	13	G3	WT	248	1.3515165	1.706654
Plate_3_prime	24	G3	WT	248	1.2118517	2.5235655
Plate_3	8	D3	WT	305	2.0584795	0.636219
Plate_3	20	F10	Null	150	-0.29869932	-1.3836793
Plate_3	18	B1	WT	45	-0.17632635	1.6095871
Plate_3_prime	18	D4	WT	358	0.63389856	0.4710082
Plate_3	16	F12	Null	647	-0.0856169	-1.043627
Plate_3	25	E12	Null	607	0.43000335	-0.64802504
Plate_5	3	E11	Null	185	0.9251294	-2.4420881
Plate_5	8	B10	Null	155	2.7326648	1.9404688
Plate_3	24	F4	WT	438	3.1834636	-1.7556
Plate_3_prime	15	B4	WT	219	1.8001796	1.298098
Plate_5	6	C3	WT	117	0.89794457	2.617747
Plate_3	7	B4	WT	559	-1.0280216	-1.2339079
Plate_3	20	C3	WT	346	3.4950726	-1.3516734
Plate_3	8	B12	Null	531	-0.98557603	-1.178177
Plate_3	25	D12	Null	623	2.2244077	0.92836803
Plate_3_prime	2	D4	WT	358	0.6830224	1.3549303
Plate_3	20	C12	Null	570	0.061643794	-0.10073501
Plate_3	18	D3	WT	305	0.6208963	-0.19382285
Plate_3_prime	5	G4	WT	388	-1.0365332	-1.5426995
Plate_5	20	F2	WT	111	2.7211933	-0.58056664
Plate_3	5	D1	WT	38	-0.061832868	1.1390297
Plate_5	14	D11	Null	178	-1.7237016	0.5527545
Plate_3	13	E12	Null	607	0.48067236	-2.278665
Plate_3	9	F12	Null	647	0.081011504	-0.9737253
Plate_3_prime	7	D10	Null	51	2.6500793	1.9465867
Plate_3	11	G12	Null	481	2.2551563	2.219475
Plate_5	9	G12	Null	121	0.81115466	-2.5527704
Plate_3	19	C3	WT	346	-1.9377362	-1.7073587
Plate_5	18	F12	Null	125	-1.6570607	-0.15088405
Plate_5	9	F12	Null	125	1.7974164	0.3395011
Plate_3_prime	20	F4	WT	284	-0.46405974	-1.4463315
Plate_3	24	D10	Null	135	-2.2265844	-1.903677
Plate_3_prime	21	D3	WT	168	2.9009695	-3.182723
Plate_3	25	F10	Null	150	2.456532	-0.8168659
Plate_3	12	B4	WT	559	-1.7695926	-1.5934138
Plate_3	11	F11	Null	329	-1.1825813	-0.70305985
Plate_3_prime	20	C4	WT	127	3.832632	-1.6442165
Plate_3_prime	24	F10	Null	66	0.6258947	-0.9785579
Plate_3_prime	9	E12	Null	328	2.2924688	-1.2048873
Plate_3_prime	20	C4	WT	127	1.6811528	-2.5648577
Plate_3_prime	23	D12	Null	193	5.745606	0.9782093
Plate_5	6	B12	Null	148	2.0460708	2.3795586
Plate_5	1	G12	Null	121	1.4131356	0.7356196
Plate_3_prime	25	G12	Null	187	3.847072	0.22475253
Plate_5	8	F11	Null	135	1.5146623	-1.547756
Plate_5	19	D1	WT	91	1.8234352	-3.7246406
Plate_3	24	G3	WT	187	3.2118917	-1.478098
Plate_3_prime	20	E4	WT	246	2.0291004	-0.2123885
Plate_3	25	C10	Null	136	2.1709247	-0.40848625
Plate_3	3	F11	Null	329	0.7621859	0.88528
Plate_5	19	D9	Null	135	0.69759125	-0.6128797
Plate_5	8	B10	Null	155	2.9190323	0.2052189
Plate_5	12	C9	Null	156	0.24912746	1.8868127
Plate_3	20	B12	Null	531	3.2469547	-2.1894078
Plate_3	2	G10	Null	117	3.3972778	-1.3201084
Plate_3	11	C12	Null	570	2.5808668	-2.782865
Plate_3	3	C3	WT	346	4.2964907	0.73552275
Plate_3	20	G1	WT	55	2.5715766	-3.6743932
Plate_3	19	E3	WT	168	1.2562715	-3.1762145
Plate_5	19	E10	Null	132	1.8791549	-3.4801705
Plate_3	5	B4	WT	559	3.1589687	-1.7586464
Plate_5	16	D9	Null	135	0.39333487	1.9316337
Plate_3	24	B12	Null	531	1.7977453	-1.6514548
Plate_5	7	G11	Null	129	2.2689369	-3.1295102
Plate_3_prime	7	G3	WT	248	2.1427236	-0.19217977
Plate_3	1	E11	Null	331	-0.40043023	-1.7299637
Plate_3	3	E3	WT	168	1.4357896	-3.3417153
Plate_3	9	G3	WT	187	-1.1949247	-0.9768112
Plate_5	7	E11	Null	185	0.083827175	2.3021822
Plate_3	11	C4	WT	666	2.9118829	-3.2377596
Plate_3	15	F12	Null	647	3.72477	-0.30411643
Plate_3	7	D4	WT	636	0.6225464	-1.0459504
Plate_3_prime	16	C10	Null	45	2.1980844	-0.14154422
Plate_3	22	F11	Null	329	1.1712059	0.02745426
Plate_3	1	D4	WT	636	1.6379651	-2.6862264
Plate_3	6	C2	WT	175	1.3702381	-3.225212
Plate_3	25	D3	WT	305	-2.631873	0.20015706
Plate_3	24	B4	WT	559	3.266085	-0.07061438
Plate_3	25	D3	WT	305	3.1150322	0.75383335
Plate_3	23	E12	Null	607	-1.0129943	-1.4454634
Plate_5	2	E10	Null	132	2.9827733	0.90815336
Plate_3_prime	13	E12	Null	328	3.7251558	-0.45918414
Plate_3_prime	15	F4	WT	284	2.7800539	0.9004155
Plate_5	19	G3	WT	121	1.8785229	2.4515858
Plate_3	16	G10	Null	117	-1.4560766	0.34915644
Plate_3	4	C3	WT	346	2.2701552	-2.9696836
Plate_5	7	G11	Null	129	-1.9273429	-1.6453725
Plate_3_prime	20	C3	WT	138	0.81581974	0.6724863
Plate_3	23	E11	Null	331	1.8778144	0.7801476
Plate_5	13	C9	Null	156	-0.24198231	1.2863636
Plate_3	24	C12	Null	570	4.7999578	0.48940173
Plate_5	7	E3	WT	122	0.6655991	-2.1413908
Plate_3	9	D4	WT	636	2.8220332	0.5746364
Plate_3	9	C12	Null	570	-0.15571606	-1.2550843
Plate_3_prime	2	E10	Null	74	-0.098142974	1.179583
Plate_5	17	C11	Null	154	2.6818602	-3.3486264
Plate_3_prime	15	G12	Null	187	1.080779	1.306751
Plate_3	5	C4	WT	666	3.8795524	-1.7675365
Plate_5	5	D2	WT	98	2.2937636	2.5894923
Plate_3_prime	23	G4	WT	388	3.8631704	-1.7273766
Plate_3	23	D12	Null	623	-2.1014376	-0.8475542
Plate_3_prime	16	B12	Null	200	4.051958	0.6362601
Plate_3	14	G4	WT	386	3.5398839	-1.5106888
Plate_3	18	C11	Null	281	0.5262472	0.45392343
Plate_3_prime	10	E2	WT	60	0.91451627	0.60746986
Plate_3_prime	8	F3	WT	174	-0.16514727	1.8296807
Plate_3	20	G11	Null	250	3.7943256	-2.3855202
Plate_3	22	D10	Null	135	2.9314241	-2.498295
Plate_3_prime	9	C12	Null	321	3.863857	-1.0280408
Plate_5	17	B10	Null	155	-1.520191	0.31788144
Plate_3	16	B11	Null	279	0.108905904	-1.9447049
Plate_3	18	B4	WT	559	2.5032442	1.2262682
Plate_3_prime	21	C10	Null	45	-0.77245	0.96951044
Plate_5	19	B9	Null	173	5.367337	0.6700923
Plate_3	22	G12	Null	481	3.4430733	-2.6776087
Plate_3	12	C4	WT	666	2.023008	-2.11015
Plate_3	20	C11	Null	281	3.0946028	-0.070069015
Plate_5	16	B3	WT	79	0.9764681	2.6118624
Plate_3	2	G10	Null	117	2.7120347	-0.94499284
Plate_3	14	E12	Null	607	3.6907706	-2.1897519
Plate_3	23	G3	WT	187	2.4556034	-1.3520924
Plate_3_prime	24	C12	Null	321	2.8759966	0.6112106
Plate_3	25	F12	Null	647	1.7223824	1.0999191
Plate_3_prime	24	F3	WT	174	-2.6858795	-1.4594371
Plate_3	7	E11	Null	331	-2.145769	0.08365857
Plate_3_prime	13	F4	WT	284	-0.4447811	-1.3348868
Plate_5	2	E12	Null	115	2.531827	-1.637754
Plate_3	16	G10	Null	117	-1.7345473	0.5475928
Plate_3_prime	25	E4	WT	246	6.6263475	1.5108352
Plate_3	19	D4	WT	636	3.431698	-2.59779
Plate_3	21	B3	WT	297	0.33250973	-0.2028046
Plate_3	1	E12	Null	607	1.3573011	-0.62518394
Plate_3_prime	9	F4	WT	284	2.7380934	-3.1676414
Plate_5	3	D2	WT	98	-1.8534861	-1.5527767
Plate_3_prime	6	F2	WT	91	-0.65006506	-0.70823824
Plate_3	3	F12	Null	647	1.2368549	1.2148234
Plate_3	2	F12	Null	647	-2.5868812	-1.2924719
Plate_3	19	C2	WT	175	3.3737204	-0.29572865
Plate_3	24	G4	WT	386	-2.3787534	0.083835445
Plate_3	18	B3	WT	297	1.486535	2.4729283
Plate_3	24	B11	Null	279	1.3161386	1.2910681
Plate_5	5	F9	Null	149	2.1293917	-2.1152766
Plate_3	11	C3	WT	346	-0.79320705	0.4083171
Plate_3	20	B4	WT	559	3.7826834	-1.2535236
Plate_3_prime	10	G4	WT	388	3.4809537	-0.99335545
Plate_3_prime	13	E12	Null	328	1.2402794	2.3077633
Plate_5	15	F11	Null	135	-2.5541108	-1.4394466
Plate_5	13	F2	WT	111	2.9086564	1.226739
Plate_5	6	C3	WT	117	0.6003798	1.963441
Plate_5	5	F1	WT	88	1.4959127	2.6199827
Plate_3	8	F12	Null	647	2.7978663	0.0929323
Plate_3	22	D4	WT	636	1.0754968	2.5388587
Plate_3	13	C3	WT	346	1.2216024	-0.48947665
Plate_5	12	F10	Null	152	2.452291	1.7991436
Plate_3	21	E11	Null	331	-1.7315359	0.90187895
Plate_3	5	C4	WT	666	4.521726	-0.10064375
Plate_3	12	C12	Null	570	4.587811	0.029603077
Plate_3	22	F12	Null	647	2.7711535	-2.1620781
Plate_3_prime	8	F4	WT	284	1.9969338	2.1513278
Plate_3_prime	2	D11	Null	100	1.3170526	-1.6161728
Plate_3	25	B4	WT	559	5.5404844	0.919537
Plate_3	6	G4	WT	386	-0.50805366	1.0547141
Plate_5	11	D3	WT	128	1.1408087	1.1376815
Plate_3_prime	6	B10	Null	49	2.7479389	0.18611166
Plate_3	17	F12	Null	647	2.680107	0.0038135988
Plate_3_prime	23	F4	WT	284	-2.4552398	-1.7649931
Plate_3_prime	20	F1	WT	13	-1.9103032	-1.6851957
Plate_3	24	C11	Null	281	3.8605182	-2.1112416
Plate_3	1	E12	Null	607	-0.20652172	2.2648582
Plate_3	25	G3	WT	187	1.9721172	-1.106436
Plate_3	24	F12	Null	647	0.17243515	-0.8259658
Plate_3	24	C10	Null	136	0.98219055	-1.6658636
Plate_5	15	E1	WT	101	0.4115067	2.3818607
Plate_3_prime	4	F4	WT	284	-0.070007555	-1.4268831
Plate_5	11	C3	WT	117	0.988727	-2.61176
Plate_5	3	F3	WT	92	3.2896993	-0.5276353
Plate_3	14	F4	WT	438	1.2192895	0.95498806
Plate_3_prime	10	E12	Null	328	3.9623408	-0.8160084
Plate_5	4	F9	Null	149	1.9125869	0.66390795
Plate_3_prime	8	G4	WT	388	0.3812452	0.023771254
Plate_3_prime	4	E12	Null	328	0.49913284	-0.5398175
Plate_3	3	C12	Null	570	0.91606134	-0.27280313
Plate_3_prime	13	F11	Null	100	-0.7758894	-1.3451525
Plate_3	8	D12	Null	623	1.1855958	1.6011924
Plate_3	19	F3	WT	185	-2.7889168	-1.523632
Plate_3_prime	20	E12	Null	328	3.4784284	0.15263383
Plate_3_prime	14	E12	Null	328	2.8281608	2.158954
Plate_3	8	C1	WT	67	0.5060785	-3.0415008
Plate_3	25	D3	WT	305	2.634785	-0.19991745
Plate_3_prime	5	D4	WT	358	0.98002607	2.1313412
Plate_3	6	F12	Null	647	4.499576	0.023659518
Plate_3	22	B11	Null	279	2.5185928	-1.3506229
Plate_3	10	E3	WT	168	1.2184318	-0.37914827
Plate_5	6	C12	Null	119	1.3223368	-2.9991717
Plate_3	23	D12	Null	623	-1.9049971	-1.9019169
Plate_3	2	D2	WT	152	2.1636703	-2.658172
Plate_3	11	D4	WT	636	2.72056	1.8497814
Plate_3_prime	6	D1	WT	47	0.6043534	1.5444771
Plate_3	18	D12	Null	623	2.011794	-2.4874468
Plate_3	15	B3	WT	297	0.8147401	2.0776496
Plate_3_prime	14	F12	Null	125	3.9565911	-1.6825314
Plate_3	12	C3	WT	346	-0.93290114	-1.2721087
Plate_3_prime	10	F12	Null	125	-0.7514375	-1.3481991
Plate_3_prime	23	F12	Null	125	2.7734208	1.6784154
Plate_3	9	G4	WT	386	2.0868967	1.0610367
Plate_3_prime	4	C1	WT	33	0.728688	1.2633739
Plate_3	24	B11	Null	279	1.2289011	0.76865655
Plate_3_prime	11	G3	WT	248	2.6450224	-2.914454
Plate_3	7	F11	Null	329	3.4900312	-1.1976258
Plate_3	6	G11	Null	250	1.2534357	-3.5930789
Plate_3	9	C9	Null	61	-0.5814155	1.4660586
Plate_3_prime	25	D11	Null	100	2.2835526	-1.108787
Plate_3	4	G2	WT	52	2.0439212	2.2328882
Plate_3	18	C11	Null	281	2.164652	-0.12951988
Plate_3_prime	24	G4	WT	388	0.8424207	1.8798226
Plate_3	24	F12	Null	647	4.3844194	-0.097194344
Plate_3_prime	2	C12	Null	321	2.9122865	1.7940723
Plate_3	20	D2	WT	152	2.598125	-0.7161233
Plate_3	6	E11	Null	331	1.6513699	-1.2561939
Plate_3	6	G12	Null	481	3.1280363	-2.2280397
Plate_3_prime	9	G4	WT	388	0.7900354	2.6925297
Plate_3	17	D12	Null	623	3.510845	-0.22201748
Plate_3	22	D10	Null	135	1.993106	-3.2454228
Plate_3	15	B4	WT	559	0.25552186	1.0820816
Plate_3	3	F12	Null	647	3.6175919	-0.14238292
Plate_3	6	B2	WT	139	0.20009173	2.7409265
Plate_5	12	B12	Null	148	3.4139063	-2.0257332
Plate_3_prime	2	D4	WT	358	0.59505093	0.5029675
Plate_3	2	G12	Null	481	2.9418912	-1.9212945
Plate_5	10	E3	WT	122	0.9020108	2.4247115
Plate_5	19	G2	WT	125	2.2359076	-0.27350748
Plate_3	24	B3	WT	297	1.5359602	1.3544168
Plate_3	25	B11	Null	279	3.2792778	0.012867905
Plate_3	21	F12	Null	647	2.4998345	-0.41663405
Plate_5	7	F2	WT	111	-2.604633	-1.4167933
Plate_3	17	G4	WT	386	2.4241855	-0.8047169
Plate_5	15	G10	Null	129	0.9244803	0.28693584
Plate_5	10	D11	Null	178	1.8058017	-3.4076862
Plate_5	11	B10	Null	155	1.988617	1.1658369
Plate_5	13	D10	Null	157	-1.2664295	1.0951273
Plate_3_prime	20	G12	Null	187	3.479489	-0.07780803
Plate_3	20	B12	Null	531	1.6605898	-1.3021657
Plate_3	7	E3	WT	168	2.1574233	2.0903988
Plate_3	3	B12	Null	531	1.1445532	1.0802789
Plate_5	20	B4	WT	112	3.2949963	1.2084593
Plate_5	19	G12	Null	121	1.4484107	1.2289265
Plate_3	8	B12	Null	531	-0.54006773	1.7483976
Plate_3	2	G12	Null	481	2.334637	1.1157854
Plate_3	5	B4	WT	559	2.403265	-3.1655128
Plate_3	13	F9	Null	71	1.5306269	-1.7960894
Plate_5	3	E10	Null	132	0.97554624	3.0770907
Plate_5	18	G10	Null	129	2.3306468	0.36801744
Plate_3	12	C9	Null	61	1.2715753	1.9091471
Plate_3	3	C1	WT	67	2.5286658	-2.6200917
Plate_3	11	C4	WT	666	4.2137394	-0.5641406
Plate_3	25	F12	Null	647	2.8665729	0.8181438
Plate_3_prime	22	C12	Null	321	1.9148457	0.7138894
Plate_5	5	D9	Null	135	0.919457	-3.0045917
Plate_3	10	B4	WT	559	-1.0337267	-1.0945954
Plate_3	15	D3	WT	305	1.6131748	-2.2426877
Plate_3_prime	23	G11	Null	142	2.0569	-2.9321399
Plate_3	20	E3	WT	168	2.6939154	-2.25967
Plate_5	20	D12	Null	106	0.9676509	-2.7735686
Plate_5	15	C2	WT	137	-1.2343092	-1.6193362
Plate_3	3	F12	Null	647	-2.6556945	0.2843955
Plate_3_prime	7	G4	WT	388	1.4206673	0.4726542
Plate_5	10	E11	Null	185	-0.76881665	0.7132627
Plate_3	19	E12	Null	607	3.2364998	-0.70385087
Plate_5	15	G11	Null	129	-0.093945615	1.0384645
Plate_3	18	C12	Null	570	2.6594493	0.0790417
Plate_3_prime	10	G12	Null	187	-0.5499538	0.9083106
Plate_3_prime	7	C2	WT	42	1.7302212	0.26579037
Plate_3	2	C2	WT	175	0.5309364	0.5620375
Plate_3	19	D4	WT	636	3.5093043	0.5587516
Plate_3	11	G4	WT	386	1.1911054	2.9425848
Plate_3_prime	9	E12	Null	328	0.7395509	-0.71274763
Plate_5	1	F2	WT	111	2.8593602	-0.20620118
Plate_5	13	C10	Null	125	-1.3721666	0.14162531
Plate_5	9	F11	Null	135	0.42465287	-2.4188323
Plate_5	15	F4	WT	94	-0.19168614	0.2171791
Plate_3	4	E12	Null	607	3.2181125	-1.9750408
Plate_3_prime	15	G12	Null	187	3.2128515	0.40956965
Plate_5	3	D1	WT	91	-2.1334705	0.011955583
Plate_3	13	C4	WT	666	4.37515	0.21164624
Plate_3	14	C4	WT	666	4.0884266	1.2463372
Plate_5	15	F11	Null	135	2.4367337	-2.088848
Plate_3	25	B3	WT	297	2.5933156	-2.1957188
Plate_3	2	D4	WT	636	1.2744983	0.2268136
Plate_5	11	E11	Null	185	-0.3059785	-0.045508306
Plate_5	4	D2	WT	98	0.8122781	-3.3114839
Plate_3_prime	24	D12	Null	193	1.4836814	0.28271127
Plate_3_prime	22	G4	WT	388	-2.1680338	-0.9378395
Plate_5	17	D10	Null	157	-1.8088797	0.94369453
Plate_3_prime	8	F11	Null	100	2.2551403	-0.7554284
Plate_3	1	C2	WT	175	-1.9164581	-1.7970525
Plate_3_prime	19	G11	Null	142	0.7415386	-0.9766249
Plate_3_prime	5	C3	WT	138	0.28750956	1.3720102
Plate_5	16	C1	WT	66	1.260171	1.3903515
Plate_3_prime	3	F3	WT	174	2.1539733	0.46192324
Plate_3	12	C4	WT	666	3.5334864	-1.9646494
Plate_3	10	F4	WT	438	3.065732	0.709203
Plate_5	14	E1	WT	101	1.221217	-0.7495932
Plate_5	6	F12	Null	125	1.9495907	-2.2269552
Plate_3_prime	12	C3	WT	138	1.9051493	-3.4495728
Plate_3	20	G12	Null	481	3.9433608	-1.1326919
Plate_5	6	C9	Null	156	1.6030532	1.9781419
Plate_3	10	F12	Null	647	2.2958677	0.61419207
Plate_3	4	B3	WT	297	3.0241966	0.6196731
Plate_3	6	B11	Null	279	-1.2533431	0.03670604
Plate_3	3	D10	Null	135	-1.98717	-1.7181069
Plate_3_prime	22	G4	WT	388	3.623962	1.093177
Plate_3	23	G10	Null	117	2.0235915	-3.6707785
Plate_3	17	F12	Null	647	3.8218498	0.25893366
Plate_3_prime	21	B2	WT	55	-0.09116221	-1.1781301
Plate_5	3	B9	Null	173	1.2505673	2.7500257
Plate_3	8	E11	Null	331	2.7070198	-3.0007482
Plate_3	4	C3	WT	346	-0.13197878	-1.4572664
Plate_3_prime	24	C10	Null	45	3.1979043	-0.9080559
Plate_3	7	D12	Null	623	2.1675768	0.5655723
Plate_3_prime	4	C12	Null	321	3.5209002	-2.7947204
Plate_3	25	C4	WT	666	5.385073	0.835816
Plate_3	12	G12	Null	481	2.429895	1.3298925
Plate_3	1	B3	WT	297	2.690656	0.5460853
Plate_3	3	G12	Null	481	3.1239212	0.098731235
Plate_3_prime	1	D2	WT	44	2.0810652	-0.40795705
Plate_3	11	B4	WT	559	2.568667	-2.841706
Plate_5	9	E3	WT	122	1.8757465	0.48711225
Plate_5	12	E11	Null	185	2.7470057	0.20479484
Plate_3	21	D12	Null	623	5.6256824	0.90206915
Plate_3	16	F12	Null	647	3.7938511	-0.3403418
Plate_5	17	C10	Null	125	0.38371405	2.8371158
Plate_3	10	B2	WT	139	0.85499847	-0.14054084
Plate_3	9	B12	Null	531	3.7758167	-2.8640819
Plate_3	23	G11	Null	250	-2.9413397	-1.4654988
Plate_3	25	C4	WT	666	4.0893664	0.5373725
Plate_3	18	F1	WT	43	-1.1933464	0.6052567
Plate_3_prime	24	D3	WT	168	2.641511	1.0441263
Plate_3	2	B4	WT	559	2.4376347	-1.7645878
Plate_5	15	D11	Null	178	0.8458439	2.7433867
Plate_5	7	E3	WT	122	3.513612	0.19894256
Plate_3_prime	23	D4	WT	358	4.276708	-0.14209707
Plate_3	7	C11	Null	281	0.039645594	0.5044466
Plate_5	11	G11	Null	129	0.18412301	1.6180093
Plate_3	8	B11	Null	279	3.384297	-0.76301587
Plate_5	13	F1	WT	88	2.9814627	-0.7596859
Plate_3	7	C12	Null	570	2.5589752	-1.1903354
Plate_3_prime	13	E3	WT	156	1.6930281	-3.5792332
Plate_3_prime	13	G3	WT	248	3.7145123	-6.838008
Plate_3	23	G4	WT	386	-0.224159	-0.3550168
Plate_3	15	C12	Null	570	2.7559698	0.21090792
Plate_3	13	D12	Null	623	2.1980915	-0.59661734
Plate_3	4	C9	Null	61	2.1442373	0.28316996
Plate_3_prime	19	G11	Null	142	1.0280924	2.1965196
Plate_3	10	C4	WT	666	1.1705927	1.5475179
Plate_3	10	B3	WT	297	2.2064452	0.86368036
Plate_3	1	G4	WT	386	2.4489279	1.493257
Plate_5	11	B11	Null	148	-2.3168776	-1.3201135
Plate_5	18	D9	Null	135	1.703799	-0.3212763
Plate_3_prime	7	G4	WT	388	1.3863881	3.037475
Plate_3	11	C12	Null	570	3.8366024	-0.57126504
